departamento,Seccion,Familia,SubFamilia,marca,linea,Referencia,CodBarras,descripcion Completa,descripcion 40 caracteres,Usa Lote,Principio Activo,cod_prov,Proveedor
MEDICAMENTOS,RECETURA,,,F.S.I,,7592368000684,,THIMEROSAL ROJO X 30ML FSI,THIMEROSAL ROJO X 30ML FSI,T,THIMEROSAL,,"LABORATORIO FSI., C.A."
MEDICAMENTOS,RECETURA,,,F.S.I,,7592368000196,,ACEITE MINERAL X 30ML FSI,ACEITE MINERAL X 30ML FSI,T,ACEITE MINERAL,,"LABORATORIO FSI., C.A."
MEDICAMENTOS,RECETURA,,,FSI,,7592368000134,,ACEITE DE PALO X 15ML FSI,ACEITE DE PALO X 15ML FSI,T,ACEITE DE PALO,,"LABORATORIO FSI., C.A."
MEDICAMENTOS,RECETURA,,,F.S.I,,7592368003135,,AGUA DESTILADA X 960ML FSI,AGUA DESTILADA X 960ML FSI,T,AGUA DESTILADA,,"LABORATORIO FSI., C.A."
MEDICAMENTOS,RECETURA,,,F.S.I,,7592368001162,,ALUMBRE EN POLVO X 20GR FSI,ALUMBRE EN POLVO X 20GR FSI,T,ALUMBRE,,"LABORATORIO FSI., C.A."
MEDICAMENTOS,RECETURA,,,FSI,,7592368003128,,CITRATO DE POTACIO AL 10% (SABOR FRESA) X 950ML FSI,"CITRATO/POT. SOL 10,8%FRESA 950ML(F.S.I)",T,CITRATO DE POTASIO,,"LABORATORIO FSI., C.A."
MEDICAMENTOS,CUIDADO PERSONAL,,,PHARSANA,,728417002584,,CHICCO MOTAS DE ALGODON X 100 UNIDADES,MOTAS DE ALGODON CHICCO 100 UND,T,MOTAS DE ALGODÓN,,"PHARSANA DE VENEZUELA, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,PHARSANA,,7591353680108,,SECUREZZA PANTS TALLA XL X 10 UNIDADES,SECUREZZA PANTS TALLA XL X 10 UNIDADES,T,PAÑAL DE ADULTO,,"PHARSANA DE VENEZUELA, C.A"
MEDICAMENTOS,CUIDADO INFANTIL,,,PHARSANA,,7591353516209,,CHICCO PAÑAL DE NIÑO G X 20 UNIDADES,PAÑAL CHICCO BBYSKIN TALLA G X20U,T,PAÑAL DESECHABLE,,"PHARSANA DE VENEZUELA, C.A"
MEDICAMENTOS,CUIDADO INFANTIL,,,PHARSANA,,7591353516308,,CHICCO PAÑAL DE NIÑO XG X 20 UNIDADES,PAÑAL CHICCO BBYSKIN TALLA XG X20U,T,PAÑAL DESECHABLE,,"PHARSANA DE VENEZUELA, C.A"
MEDICAMENTOS,CUIDADO INFANTIL,,,PHARSANA,,7591353650385,,CHICCO PAÑAL DE NIÑO XXG X 20 UNIDADES,CHICCO PAÑAL DE NIÑO XXG X 20 UNIDADES,T,PAÑAL DESECHABLE,,"PHARSANA DE VENEZUELA, C.A"
MEDICAMENTOS,MMQ,,,BIO-MERCY,,7599794000257,,AEROCHAMBER FAMILIAR (NEBULIZADOR MANUAL) DUO  BIOMERCY,AEROCHAMBER FAMILIAR DUO BIOMERCY,T,NEBULIZADOR,,"CORPORACION MEDICA LOS LLANOS, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,LIVING,,7591570000109,,CREMA BIO-NUTRITIVA X 120ML LIVING,CREMA BIO/NUTRITIVA LIVING 120ML,T,CREMA,,"LIVING DERMOCOSMETICA CIENTIFICA, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,LIVING,,7591570000055,,CREMA HIDRATANTE DESPIGMENTANTE X 120ML LIVING,CREMA HIDRA. DESPIGMENTANTE LIVING 120ML,T,EXTRACTO DE PEPINO-MANZANILLA-HAMAMELIS-AVENA-VIT E-HIDROLIZADO COLAGENO,,"LIVING DERMOCOSMETICA CIENTIFICA, C.A"
MEDICAMENTOS,TABLETAS,,,BEHRENS,,7592637007741,,CARVEDIL 12.5MG X 30 TAB BEHRENS,CARVEDIL 12.5MG X 30 TAB BEHRENS,T,CARVEDILOL,,"LABORATORIO BEHRENS, C.A."
MEDICAMENTOS,TABLETAS,,,BEHRENS,,7592637007734,,CARVEDIL 6.25MG X 30 TAB BEHRENS,CARVEDIL 6.25MG X 30 TAB BEHRENS,T,CARVEDILOL,,"LABORATORIO BEHRENS, C.A."
MEDICAMENTOS,TABLETAS,,,DAC55,,7598578000049,,AZITROMICINA 500MG X 3 TABLETAS DAC 55,AZITROMICINA 500MG X 3 TAB (DAC55),T,AZITROMICINA,,"CASA DE REPRESENTACIONES DAC 55, C.A"
MEDICAMENTOS,TABLETAS,,,DAC55,,7598578000094,,CIPROFLOXACINO 500MG X 10 TABLETAS DAC 55,CIPROFLOXACINO 500MGX10 TAB DAC 55,T,CIPROFLOXACINA,,"CASA DE REPRESENTACIONES DAC 55, C.A"
MEDICAMENTOS,TABLETAS,,,DAC55,,7598578000605,,CLOPIDOGREL 75MG X 30 TABLETAS DAC 55,CLOPIDOGREL 75MG X 30 TABLETAS DAC 55,T,CLOPIDOGREL,,"CASA DE REPRESENTACIONES DAC 55, C.A"
MEDICAMENTOS,MMQ,,,MRS,,9800000000322,,BOLSA RECOLECTORA DE ORINA 2000ML X 1 UNIDAD MRS,ACIDO ACELTILISALISILICO 81MGX10 INMENOL,T,BOLSA DE ORINA,,"ING. DE INSPECCIONES Y PROYECTOS, C.A. INSPROY, C.A. (MRS)"
MEDICAMENTOS,TABLETAS,,,NOW,,733739112750,,OMEGA 3-6-9 1000MG X 100 CAPSULAS NOW,OMEGA 3-6-9 1000MG X 100 CAPSULAS NOW,T,"OMEGA 3,6,9",,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,TABLETAS,,,NOW,,733739004710,,BIOTIN 5000MG X 60 CAPSULAS NOW,BIOTIN 5000MG X 60 CAPSULAS NOW,T,BIOTINA,,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,TABLETAS,,,NOW,,733739014351,,POTASSIUM CITRATE 99MG X 180 CAP NOW,POTASSIUM CITRATE 99MG X 180 CAP NOW,T,CITRATO DE POTASIO,,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,TABLETAS,,,NOW,,733739100009,,VITAMINA A 10.000 IU X 100 CAP NOW,VITAMINA A 10.000 IU X 100 CAP NOW,T,VITAMINA A,,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,TABLETAS,,,NOW,,733739110626,,GLUCOSAMINE & CHONDROITIN 1500MG/1200MG X 30 TAB NOW,GLUCOSAMINE & 1500MG/1200MGX30 TAB,T,GLUCOSAMINE - CHONDROITIN,,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,TABLETAS,,,NOW,,733739032423,,GLUCOSAMINE & CHONDROITIN 1500MG/1200MG X 60 TAB NOW,GLUCOSAMINE & 1500MG/1200MGX60 TAB,T,GLUCOSAMINE - CHONDROITIN,,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,TABLETAS,,,NOW,,733739032782,,GLUCOSAMINE & MSM X 60 CAP NOW,GLUCOSAMINE & MSM X 60 CAP NOW,T,GLUCOSAMINA,,"NOW DE VENEZUELA, C.A"
MEDICAMENTOS,SUSPENSION,,,ELMOR,,7591062012320,,CEFONAX 250MG/5ML X 60ML POLVO PARA SUSP PED ELMOR,CEFONAX 250MG/5ML PED X 60ML ELMOR,T,CEFADROXILO,,"LABORATORIOS ELMOR, C.A"
MEDICAMENTOS,TABLETAS,,,DISTRILAB,,7598252000235,,DIFLURYL (FLUNARIZINA) 10MG X 30 TAB DISTRILAB,DIFLURYL 10MGX30 TAB DISTRILAB,T,FLUNARIZINA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,DISTRILAB,,7598252001058,,DIXTORFAN COMPOSITUM 15MG/3ML X 120 ML DISTRILAB,DIXTORFAN COMPOSITUM 15MG/3MLX120 ML,T,CLORFENIRAMINA + DEXTROMETORFANO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,DISTRILAB,,7598252001829,,SALBUTAMOL SOL PARA INHALAR 0.5%/5MG X 20ML DISTRILAB,SALBUTAMOL SOL P/INHALAR 0.5%/5MGX20ML,T,SALBUTAMOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,OVULOS,,,DISTRILAB,,7598252001263,,DYMAZOL 3 - 200 MG OVULOS VIA VAGINAL X 3 UND DISTRILAB,DYMAZOL 3-200 MG OVU VIA VAGINALX3 UND,T,CLOTRIMAZOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,SUPOSITORIOS ,,,DISTRILAB,,7598252101772,,DICLOFENAC SODICO SUPOSITORIOS 100MG X 10 UNID DISTRILAB,DICLOFENAC SOD. X 10 SUPOSIT(DISTRILAB),T,DICLOFENAC  SODICO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,H&M MEDICAL GROUP,,632627843588,,RANITIDINA 150MG/10ML X 120ML H&M,RANITIDINA 150MG/10ML X 120ML H&M,T,RANITIDINA,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,TABLETAS,,,DISTRILAB,,7598252101284,,METRONIDAZOL 500MG X 10 TABLETAS DISTRILAB,METRONIDAZOL 500MG X 10TAB  (DISTRILAB),T,METRONIDAZOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,DISTRILAB,,7598252001843,,MEROPENEN SOL. INY 1 G X 1 VIAL  DISTRILAB,MEROPENEM 1GR X1AMP (DISTRILAB),T,MEROPENEM,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,H&M MEDICAL GROUP,,736372692269,,BETAMETASONA + LORATADINA 0.05MG/1MG X 100ML H&M,BETAMETASONA+LORATADINA 0.05MG/1MGX100ML,T,BETAMETASONA+LORATADINA,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,SUSPENSION,,,H&M MEDICAL GROUP,,736372692139,,CEFADROXILO 250MG/5ML POLVO P/SUSP X 100ML H&M,CEFADROXILO 250MG/5ML P/SUSPX100ML H&M,T,CEFADROXILO,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,CREMAS,,,DISTRILAB,,7598252000976,,DYMACIN 2% 40MG X 7 APLICAORES DISTRILAB,DYMACIN 2% 40GR CREM VAG (DISTRILAB),T,CLINDAMICINA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,H&M MEDICAL GROUP,,632627843489,,BROMHEXINA 8MG/5ML JARABE X 120ML H&M,BROMHEXINA 8MG/5ML JARABE 120ML (H&M),T,BROMHEXINA,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,OVULOS,,,DISTRILAB,,7598252001256,,DYMAZOL 6 - 100 MG OVULOS VIA VAGINAL X 6 UND DISTRILAB,DYMAZOL 6-100 MG OVU VIA VAGINALX6 UND,T,CLOTRIMAZOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,SUSPENSION,,,H&M MEDICAL GROUP,,632627843519,,DICLOFENACO POTASICO 1.8ML/ML SUSP X 120ML H&M,DICLOFENAC POTAS 1.8ML/ML SUSPX120ML H&M,T,DICLOFENAC POTASICO,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,CREMAS,,,H&M MEDICAL GROUP,,632627843472,,TRETINOINA GEL 0.05% X 20GR H&M,TRETINOINA 0.05% GEL 20GR (H&M),T,TRETINOINA,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,TABLETAS,,,H&M MEDICAL GROUP,,632627843434,,PREGABALINA 75MG X 30 CAPSULAS H&M,PREGABALINA 75MG X 30 TAB (H&M),T,PREGABALINA,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,GOTAS,,,DISTRILAB,,7598252001355,,DITOSXIL 50 MG GOTAS PEDIATRICO X 30 ML,DITOSXIL 50 MG GOTAS PEDIATRICO X 30 ML,T,CARBOXIMETILCISTEINA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,TABLETAS,,,H&M MEDICAL GROUP,,632627843403,,DINITRATO DE ISOSORBIDA 10MG X 10 TABLETAS H&M,DINITRATO DE ISOSORBIDA 10MGX10 TAB H&M,T,DINITRATO DE ISOSORBIDA,,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A"
MEDICAMENTOS,JARABES,,,DISTRILAB,,7598252001102,,DISMEXINA 8MG/5ML X 120 ML DISTRILAB,DISMEXINA 8MG/5ML X 120 ML DISTRILAB,T,BROMEXINA  CLORHIDRATO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,SUSPENSION,,,DISTRILAB,,7598252101291,,METRONIDAZOL 250 MG / 5ML SUSPENSION ORAL 100 ML DISTRILAB,METRONIDAZOL 250MGSUSP.100ML (DISTRILAB),T,METRONIDAZOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,DISTRILAB,,7598252001218,,DISPROZIN SOL ORAL 6MG X 180 ML DISTRILAB,DISPROZIN SOL ORAL 6MGX180 ML DISTRILAB,T,LEVODROPROPIZINA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,DISTRILAB,,7598252000488,,CEFADROXILO 250MG/5ML X 100 ML DISTRILAB,CEFADROXILO SUSP 250MG 100ML DISTRILAB,T,CEFADROXILO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,GOTAS,,,DISTRILAB,,7598252101390,,GENTAMICINA SOL. OFTALMICA 0.3% X 10 ML DISTRILAB,GENTAMICINA 0.3%/10ML GTAS DISTRILAB,T,GENTAMICINA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,TABLETAS,,,DISTRILAB,,7598252101727,,HIDROCLOROTIAZIDA 12.5MG X 30 TAB DISTRILAB,HIDROCLOROTIAZIDA 12.5MGX30TB(DISTRILAB),T,HIDROCLOROTIAZIDA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,TABLETAS,,,DISTRILAB,,7598252000877,,DISVENAL ANTIVARICOSO 500MG X 30 CAPS DISTRILAB,DISVENAL ANTIVARIC 500MG 30CAP DISTRILAB,T,DINITRATO DE ISOSORBIDE,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,TABLETAS,,,DISTRILAB,,7598252000693,,DISBUFEN MAXX 600MG (IBUPROFENO) X 20 CAPS DISTRILAB,DISBUFEN MAXX600MGX20 CAPS DISTRILAB,T,IBUPROFENO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,TABLETAS,,,DISTRILAB,,7598252000068,,DISCAPINA COMPOSITUM 10MG/250MG X 20 TAB DISTRILAB,DISCAPINA COMPOS.20XTAB(DISTRILAB),T,HIOSCINA+DIPIRONA,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,JARABES,,,DISTRILAB,,7598252101512,,SALBUTAMOL 100 MCG / 200 DOSIS INHALADOR DISTRILAB,SALBUTAMOL 100MCG SUSP INH  (DISTRILAB),T,SALBUTAMOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,GOTAS,,,DISTRILAB,,7598252101444,,TIMOLOL MALEATO 0.5% SOL OFTALMICA  X 10 ML DISTRILAB,TIMOLOL SOL. OFT 0.5% 10ML (DISTRILAB),T,TIMOLOL MALEATO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,CREMAS,,,DISTRILAB,,7598252001997,,KETOPROFENO 2.5% GEL X 50GR DISTRILAB,KETOPROFENO 2.5% GEL X 50GR DISTRILAB,T,KETOPROFENO,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,OVULOS,,,DISTRILAB,,7598252000945,,DYNAZOL 500MG X 10 OVULOS DISTRILAB,DYNAZOL 500MG X 10 OVULOS DISTRILAB,T,METRONIDAZOL,,"CASA REPRESENTACION DISTRILAB, C.A"
MEDICAMENTOS,TABLETAS,,,DOLLDER,,7592803004321,,SIMULTAN 50MG-850MG X 30 COMPRIMIDOS RECUBIERTOS DOLLDER,SIMULTAN 50MG/850MG X30 COMP (DOLLDER),T,SITAGLIPTINA-METFORMINA,,"ESPECIALIDADES DOLLDER,C.A"
MEDICAMENTOS,SUSPENSION,,,BIOGLAS,,7598455000582,,CEFIXIMA SUSP 100MG/5ML X 60ML BIOGLASS,CEFIXIMA SUSP 100MG/5ML X 60ML BIOGLASS,T,CEFIXIMA,,"BIOGLAS PHARMACEUTICAL CASA DE REPRESENTACION, C.A"
MEDICAMENTOS,TABLETAS,,,FCPHARMA,,7593090001871,,VICZIN 500MG+15MG (VITAMINA C +ZINC) X 30 TABLETAS MASTICABLES FC PHARMA,VICZIN 500MG+15MG X 30 CAP (FCPHARMA),T,VITAMINA C+ZINC,,"LABORATORIOS FC PHARMA, C.A"
MEDICAMENTOS,TABLETAS,,,FCPHARMA,,7593090001031,,SELES 400UI+50MCG (VITAMINA E+SELENIO) X 30 CAPSULAS BLANDASFC PHARMA,SELES 400 UI/50 MCG X 30CAP (FC PHARMA) ,T,VITAMINA E+SELENIO,,"LABORATORIOS FC PHARMA, C.A"
MEDICAMENTOS,MMQ,,,MC MEDICAL,,810028131132,,GASA X 100 YARDAS MC MEDICAL,GASA X 100 YARDAS MC MEDICAL,T,GASAS,,"INSUMOS Y EQUIPOS DAVOS, C.A"
MEDICAMENTOS,MMQ,,,ROMSONS,,18902120500288,,SISTEMA DE DRENAJE ROMOVAC (HEMOVAC) 400ML 14FR ROMSONS,SISTEM/DRENAJ ROMOVAC 400ML 14FR ROMSONS,T,SISTEMA DE DRENAJE HEMOVAC,,"INSUMOS Y EQUIPOS DAVOS, C.A"
MEDICAMENTOS,MMQ,,,ARROW,,89000000012703,,CATETER VIA CENTRAL (TRILUMEN) 7FR X 16CM REF CV-12703 ARROW,CATETER VIA CENTRAL REF CV12703 ARROW,T,CATETER,,"INSUMOS Y EQUIPOS DAVOS, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,FISA,,7590005168018,,E. NIGHT EXTRACTOS DE FRUTAS FIJADOR TUBO X 45GR,E. NIGHT EXTRACTOS DE FIJADOR TUBOX45GR,T,GEL PARA CABELLO,,"LABORATORIOS FISA, C.A"
MEDICAMENTOS,CREMAS,,,VIVAX,,7703153045609,,CROMUS 0.03% X 15G UNG VIVAX,CROMUS 0.03% X 15G UNG VIVAX,T,TACROLIMUS,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,RHELEN,,7593434002786,,PROTEINA DE SOYA SABOR A VAINILLA X 250 GR LIFESYSTEM,PROTEINA LIFE SYSTEM VAINILLA 250GR,T,PROTEINA DE SOYA,,"INTERVIT, C.A."
MEDICAMENTOS,CUIDADO PERSONAL,,,RHELEN,,7593434002793,,PROTEINA DE SOYA SABOR A CHOCOLATE X 250 GR LIFESYSTEM,PROTEINA LIFESYSTEM SOYA CHOCOLATE 250GR,T,PROTEINA DE SOYA,,"INTERVIT, C.A."
MEDICAMENTOS,TABLETAS,,,VIVAX,,7592432000527,,VENACTIN 450MG/50MG X 30 CAPSULAS VIVAX,VENACTIN 450/50MG X30CAP/BLAN (VIVAX),T,DIOSMINA+HESPERIDINA,,"CALOX INTERNATIONAL, C.A"
MEDICAMENTOS,AMPOLLAS Y SOLUCIONES,,,SIEGFRIED,,7707355057576,,GIRALMET 100.000 U.I UNIDOSIS X 2ML SIEGFRIED,GIRALMET 100.000 U.I X2ML SIEGFRIED,T,VITAMINA D3,,LABORATORIOS SIEGFRIED S.A
MEDICAMENTOS,JARABES,,,VARGAS,,7592349722314,,ORALZINC SABOR A FRUTAS TROPICALES X 1 SOBRE PARA HIDRATACION ZUOZ,ORALZINC SABOR A TROPICALESX1 SOBRE PARA,T,SUERO PARA REHIDRATACION,,"LABORATORIOS VARGAS, S.A"
MEDICAMENTOS,RECETURA,,,FARMAX,,7599381000301,,ACEITE MINERAL X 60ML FARMAX,ACEITE MINERAL X 60ML FARMAX,T,ACEITE MINERAL,,"INVERSIONES CALCAÑO MOTO, C.A"
MEDICAMENTOS,RECETURA,,,FARMAX,,7599381000295,,ACEITE MINERAL X 30ML FARMAX,ACEITE MINERAL X 30ML FARMAX,T,ACEITE MINERAL,,"INVERSIONES CALCAÑO MOTO, C.A"
MEDICAMENTOS,RECETURA,,,FARMAX,,7599381000271,,SAL DE EPSON X 70GR FARMAX,SAL DE EPSON X 70GR FARMAX,T,SAL DE EPSON,,"INVERSIONES CALCAÑO MOTO, C.A"
MEDICAMENTOS,MMQ,,,BRIXMEDIC,,9800000000142,,BASTON 1 PUNTO AJUSTABLE CON MANGO NEGRO VARIOS X 1 UND BRIXMEDIC,BASTON 1 PUNTO AJUSTABLE BRIXMEDIC,T,BASTON,,"SAJJA MEDIC, C.A."
MEDICAMENTOS,MMQ,,,BRIXMEDIC,,9800000000143,,BASTON DE 4 PUNTOS AJUSTABLE MANGO NEGRO X 1 UND BRIXMEDIC,BASTON DE 4 AJUSTABLE NEGROX1 BRIXMEDIC,T,BASTON,,"SAJJA MEDIC, C.A."
MEDICAMENTOS,TABLETAS,,,BRIXMEDIC,,8906130230190,,DICLOFENAC POTASICO 100  MG X 30 TAB BRIXMEDIC,DICLOFENAC POT 100MG X 10TAB (BRIXMEDIC),T,DICLOFENAC  POTASICO,,"SAJJA MEDIC, C.A."
MEDICAMENTOS,EQUIPOS MEDICOS,,,BRIXMEDIC,,9800000000180,,TENSIOMETRO DIGITAL DE BATERIA CON BRAZALETE MOD KWL-B04S X1 UN BRIXMEDIC,GLUCONATO FERROSO 50MG/ML SOLUCION 120ML,T,TENSIOMETRO DIGITAL,,"JORVAN, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,LAB TROL,,7898563802468,,LABIAL MANTECA DE CACAO 3.5G X 1 UNI,LABIAL MANTECA DE CACAO 3.5G X 1 UNI,T,MANTECA DE CACAO,,"GRUPO DROSUR, C.A"
MEDICAMENTOS,TABLETAS,,,NEO QUIMICA,,7896714257601,,TORSILAX X 10 TABLETAS (BLISTER) NEO QUIMICA,TORSILAXX10 TAB (BLISTER) NEO QUIMICA,T,PARACETAMOL/CAFEINA/DICLOFENAC/CARISO,,"GRUPO DROSUR, C.A"
MEDICAMENTOS,JARABES,,,VARGAS,,7592349947557,,COLLOVAR SOL. USO TOPICO 10ML VARGAS,COLLOVAR SOL 10ML (VARGAS),T,"ACIDO SALICILICO, ACIDO LACTICO - OXIPOLIETOXIIDODECANO",,"LABORATORIOS VARGAS, S.A"
MEDICAMENTOS,MMQ,,,GROSSMED,,7597830008182,,GASA ESTERIL 2X2 X 25 SOBRES  GROSSMED,GASA ESTERIL 2X2 X 25 SOBRES  GROSSMED,T,GASA ESTERIL,,"FARMATECH MEDICAL, C.A"
MEDICAMENTOS,MMQ,,,GROSSMED,,7597830004009,,COMPRESA DE GASA NO ESTERIL 3X3 X 100 UND GROSSMED,GASA ESTERIL 3X3 X100U(GROSSMED),T,GASAS,,"FARMATECH MEDICAL, C.A"
MEDICAMENTOS,MMQ,,,GROSSMED,,7597830008243,,ROLLO DE ALGODON NO ESTERIL 50GR X 1 UND GROSSMED,ROLLO D/ALGODON N/ESTERIL 50GR GROSSMED,T,ALGODON,,"FARMATECH MEDICAL, C.A"
MEDICAMENTOS,MMQ,,,GROSSMED,,7597830008328,,ESPECULO VAGINAL ESTERIL TALLA S X 1 UND GROSSMED,ESPECULO VAGINAL ESTERIL T/SX1 GROSSMED,T,ESPECULO VAGINAL,,"FARMATECH MEDICAL, C.A"
MEDICAMENTOS,MMQ,,,GROSSMED,,7597830008335,,ESPECULO VAGINAL ESTERIL TALLA M X 1 UND GROSSMED,ESPECULO VAGINAL ESTERIL T/MX1 GROSSMED,T,ESPECULO VAGINAL,,"FARMATECH MEDICAL, C.A"
MEDICAMENTOS,MMQ,,,GROSSMED,,7597830008342,,ESPECULO VAGINAL ESTERIL TALLA L X 1 UND GROSSMED,ESPECULO VAGINAL ESTERIL T/LX1 GROSSMED,T,ESPECULO VAGINAL,,"FARMATECH MEDICAL, C.A"
MEDICAMENTOS,CUIDADO PERSONAL,,,INSTITUTO ESPAÑOL,,8411047108703,,CREMA REPARADORA X 150ML UREA 20% INSTITUTO ESPAÑOL,CREMA REPAR 150ML UREA 20% INST ESPAÑOL,T,UREA 20%,,"IPECA, C.A."
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8859140112201,,CHUPON DE SILICONA ORTODONTICO 3-6M S/PROTECTOR (451220) TOMI TIPI,CHUPON DUBON REF451220 3M+ (TOMITIPI),T,CHUPON,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8859140112218,,CHUPON DE SILICONA ORTODONTICO +6M S/PROTECTOR (451221) TOMI TIPI,CHUPON DE SILICONA ORTODONTICO +6M,T,CHUPON,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8859140100048,,TENEDOR Y CUCHARA PARA BEBE (500004) TOMI TIPI,TENEDOR Y CUCHARA PARA BEBE TOMI TIPI,T,TENEDOR Y CUCHARILLA,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8850217075030,,CONTENEDOR DE LECHE CON 3 DIVISIONES (507503) TOMI TIPI,CONTENEDOR DE LECHE 3 DIVIS TOMI TIPI,T,CONTENEDOR DE LECHE,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8859140112096,,MORDEDOR DE AGUA (ANIMALES) X 1 UND (451209) TOMI TIPI,MORDEDOR DE AGUAX1 UND TOMI TIPI,T,JUGUETE PARA BEBE,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8850217412057,,MARAQUITA MORDEDOR (ANIMALES) X 1 UND (421205) TOMI TIPI,MARAQUITA MORDEDOR REF421205 (TOMITIPI),T,JUGUETE PARA BEBE,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8850217021211,,VASO ANTIDERRAME ENTRENADOR C/ASAS Y BOQUILLA SUAVE (502121)TOMI TIPI,VASO ANTIDERRAME C/ASAS Y BOQ GENIAL,T,VASO ANTIDERRAME,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8850217080072,,PEINE Y CEPILLO DECORADO C/MARAQUITA (508007) TOMI TIPI,PEINE Y CEPILLO C/MARAQUITA TOMI TIPI,T,PEINE Y CEPILLO,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8859140130335,,MORDEDOR DE AGUA (OSO) (503033) TOMI TIPI,MORDEDOR DE AGUA OSO 3M+ (TOMITIPI),T,JUGUETE PARA BEBE,,GRUPO VICCO. C.A
MEDICAMENTOS,CUIDADO INFANTIL,,,TOMI TIPI,,8852017313022,,PLATO CON DIVISIONES WINNIE POOH (431302) TOMI TIPI,PLATO DIVISIONES WINNIE POOH TOMI TIPI,T,PLATO,,GRUPO VICCO. C.A
MEDICAMENTOS,MMQ,,,ALNA,,7593255000138,,AGUA OXIGENADA 3% X 3.785ML GALON ALNA,AGUA OXIGENADA 3% X 3.785ML GALON ALNA,T,AGUA OXIGENADA,,"ALNA ALCOHOLES NACIONALES, C.A"
